,author,date,section,word_count,abstract,headline,source
1723,"Hennessey, Kathleen","Mar 18, 2011",News,617,"A budget bill last month eliminated federal support for the Corporation for Public Broadcasting, which funnels money to public radio and television stations.",House votes to cut off federal funding of NPR,Chicago Tribune
1724,"Mack, Kristen","Oct 10, 2011",News,379,"Emanuel credited Obama with stabilizing the economy and making the ""tough decisions, the right decisions"" when it came to bailing out the auto industry and investing in public works projects.",Emanuel: Economy a worry for Obama,Chicago Tribune
1725,"Levey, Noam N","Oct 15, 2011",News,642,"[...] there also were early warnings that the CLASS program would not be sustainable over the long run. Because the program is voluntary, younger, healthier workers would be less likely to sign up than older, sicker ones.",Obama administration drops part of health law,Chicago Tribune
1726,"Mack, Kristen","Aug 3, 2011",News,507,"""Lawrence Grisham is a known quantity in this city, and he's well-respected,"" said Kevin Jackson, executive director of the Chicago Rehab Network, a coalition of nonprofit housing developers who advocate for affordable housing.",Emanuel has short list for CHA head,Chicago Tribune
1727,"Reston, Maeve","Dec 13, 2011",News,629,"Turning back to Gingrich's work for Freddie Mac, the mortgage giant that many Republicans blame for the collapse of the housing market, Romney added: ""If he was there because of his political connections and then if Freddie Mac fails, I think a fair question is asked -- why did he profit if Freddie Mac failed?"" Gingrich embarked on a series of events in New Hampshire, where Romney has long held a lead.","Gingrich, Romney ratchet up attacks",Chicago Tribune
1728,"Cloud, David S","Mar 1, 2011",News,621,"""If Gadhafi begins an all-out assault on the opposition, creates a humanitarian crisis, and it includes significant use of air power, then that would be the kind of compelling situation that spurs the international community to take that step,"" said the administration official, who spoke on condition of anonymity.",Libya no-fly zone tough task,Chicago Tribune
1729,Anonymous,"Apr 29, 2011",,316,"Obama rebuilds security team President Obama reshuffled his top national security aides Thursday, nominating CIA Director Leon Panetta to become U.S. defense secretary and naming Army Gen. David Petraeus, commander of the Afghan war effort, to head the spy agency.",NATION/WORLD,Chicago Tribune
1730,"Savage, David G","Nov 3, 2011",News,472,"The revelations prompted President Barack Obama to issue an order in 2009 that forbids ""downer"" cows from being sent to slaughter. Because mad cow disease can be transmitted to humans in rare instances, all sick cattle must be kept from slaughterhouses, federal officials said.",Supreme Court will hear about treatment of swine,Chicago Tribune
1731,Anonymous,"Mar 12, 2011",News,576,"""Tick Tock"" by James Patterson (Little, Brown, $27.99). [...] Detective Bennett discovers who is on a killing spree, his family, and New York, are in danger.",Best-sellers,Chicago Tribune
1732,"Parsons, Christi; Nicholas, Peter","Jan 31, 2011",News,1662,"Before starting, Axelrod plans to take a few months to travel, relax and reconnect with friends and neighbors -- a recuperation that follows two years of campaigning and two years in the White House, the first time the 55-year-old has been so involved in the day-to-day inner workings of government. The president rarely contemplates a major address or issue, including last week's State of the Union address, without discussing it with his senior adviser.",Axelrod's exit interview,Chicago Tribune
1733,"Goldberg, Jonah","Oct 28, 2011",News,727,[...] this lame objection leaves out the fact that Obama acceded to a timeline drafted by the Bush administration. [...] Obama has moved closer to Bush than anybody could have predicted.,"American imperialism? Oh, give me a break",Chicago Tribune
1734,"Richter, Paul","Oct 22, 2011",News,766,"Moammar Gadhafi secretly salted away more than $200 billion in bank accounts, real estate and corporate investments around the world before his death, about double the amount Western governments previously had suspected, according to senior Libyan officials.","$200B siphoned off by Gadhafi, Libyans say",Chicago Tribune
1735,"Savage, David G","Dec 6, 2011",News,400,"[...] said Chief Justice John Roberts, the deputy's supervisor and a magistrate had approved the search warrant.",Justices weigh gun seizures from home in Calif. case,Chicago Tribune
1736,"Brown, Eryn","Jul 28, 2011",News,503,"""Today's ruling should finally put an end to any legal questions over the federal government's ability to fund human embryonic stem cell research,"" Sen. Tom Harkin, D-Iowa, said in a statement.",Federal funds upheld for stem cell research,Chicago Tribune
1737,John von Rhein,"Feb 1, 2011",Live!,886,"Sunday's chamber music concert by Ma and colleagues Emanuel Ax, piano, and Anthony McGill, clarinet, along with CSO members and other Chicago-based citizen musicians, was a more formal event, though no less joyous in spirit.",Sheer joy from Yo-Yo Ma and friends,Chicago Tribune
1738,,"Dec 12, 2011",News,309,"According to Duke economist Charles Clotfelter, salaries for football coaches at 44 major public universities have grown 750 percent, on an inflation-adjusted basis, since 1985.",WHAT OTHERS ARE SAYING,Chicago Tribune
1739,"McCarron, John","Sep 4, 2011",News,756,"Cook County Circuit Court records show Charter One Bank filed for foreclosure in February 2008. Somebody still owns the house, though, because records show somebody still is paying property taxes on what was -- and could again be -- a handsome two-story, four-bedroom, red brick on Wesley Avenue in Evanston.",... before something really bad happens,Chicago Tribune
1740,"Mascaro, Lisa","Nov 30, 2011",News,458,"""The defense authorization bill has very dangerous provisions,"" said Chris Anders, senior legislative counsel at the American Civil Liberties Union. Because two-thirds of Congress would be needed to override a veto, he noted that the number of votes for the Udall amendment ""show the president could sustain a veto if it came to that.""","Terror suspect rules split Senate, Obama",Chicago Tribune
1741,"Dilanian, Ken","Nov 9, 2011",News,791,"Based on more than 1,000 pages of documents, satellite photos and other intelligence supplied by 10 member nations, the report does not assert that Iran has resumed a full-scale push to build a nuclear warhead for the Shahab 3 ballistic missile, which the IAEA says appeared Tehran's goal until 2003.",New signs of Iran nuclear arms effort,Chicago Tribune
1742,"Harris, Melissa","May 15, 2011",Business,1054,"Only her closest friends knew that she once oversaw Chicago Cares' annual serve-a-thon within a week of giving birth, requiring her to pump breast milk in a portable toilet; or donned waders to clean a mucky, South Side lagoon; or regularly drives into neighborhoods others would avoid. The group, started three years ago with funding from the Chicago Community Trust and the MacArthur and Joyce foundations, is a coalition of more than 49 social-service organizations working to improve access to bilingual early education and affordable housing, enact immigration reform and ensure state resources are directed to the Latino community on par with its growing size.",Nonprofit leader Bluhm grows into more public role Nonprofit leader Bluhm grows,Chicago Tribune
1743,,"Nov 29, 2011",,450,"Wall lauded Daley's founding of the After School Matters program, her successful effort to help transform the city's old library into the Chicago Cultural Center and her husband's efforts -- through her inspiration -- to live up to Chicago's motto, ""urbs in horto,"" or ""city in a garden."" [...] the priest recalled her all-but-legendary dignity and grace in a long battle with metastatic breast cancer that claimed her after nine years on Thanksgiving Day, her love of life and how she declared her own ""blue law"" by requiring the former mayor to take Sundays off to be with family.",Chicago says goodbye,Chicago Tribune
1744,Scott Stantis,"Sep 9, 2011",,,"A Scott Stantis editorial cartoon spoofs President Barack Obama's new jobs plan that is designed to quickly inject $447 billion into the economy through a mixture of tax cuts, construction projects and unemployment relief.",Editorial cartoon,Chicago Tribune
1745,"Dilanian, Ken","Mar 31, 2011",News,716,"In the early days of the wars in Afghanistan and Iraq, teams of CIA officers and U.S. special operations troops entered secretly, paid off and coordinated with opposition groups and called in precision airstrikes.","CIA, rebels confer in Libya",Chicago Tribune
1746,Anonymous,"Sep 7, 2011",News,232,"In his speech before a joint session of Congress, Obama also will ask lawmakers to renew the 2 percent payroll tax cut that was approved in December and to extend jobless benefits, said the person, who requested anonymity to talk more freely about White House internal deliberations.",Obama preps $300 billion jobs program,Chicago Tribune
1747,Anonymous,"Jul 24, 2011",News,893,"There's going to be a day when you see sullen liberal and conservative members of Congress pretending to make nice at an Oval Office signing ceremony. Once again, there's no turning back. ... and still threatened The prospect of a Washington compact to raise the debt ceiling and curb future deficits is positive news.",What a debt deal means,Chicago Tribune
1748,,"Sep 21, 2011",Business,662,"In a high-level form of courtship, Chicago Mayor Rahm Emanuel tried Tuesday to entice Indian companies to open U.S. corporate headquarters in Chicago, while Indian leaders tried to woo Midwestern businesses overseas with the allure of fast growth and a burgeoning new middle class.",Chicago looks to build economic ties with India,Chicago Tribune
1749,"Richter, Paul; Dilanian, Ken","Mar 27, 2011",News,984,"Witnesses reached in the city Friday described harrowing scenes of desperation and violence as Gadhafi's men targeted civilians walking the streets. Because of the situation in Misrata and elsewhere, Gortney said, the use of armed Predator drones, which can hover over targets, transmit video and allow for precision strikes by small missiles, is being considered.",Coalition reaches out to rebels,Chicago Tribune
1750,Anonymous,"May 6, 2011",News,264,In 1997 hemophiliacs who contracted AIDS between 1978 and 1985 from tainted blood products accepted a $600 million settlement from four health care companies.,Almanac,Chicago Tribune
1751,"Mascaro, Lisa","Feb 18, 2011",News,556,"Congress gave final approval Thursday to a temporary extension of parts of the Patriot Act, a step that postpones a burgeoning political debate over the controversial terrorism law and its implications for civil liberties in the U.S. President Barack Obama is expected to sign the legislation into law, forming an unusual coalition with Republican leaders to prevent three key provisions favored by intelligence officials from expiring at the end of the month.",Patriot Act gets a short extension,Chicago Tribune
1752,"Pearson, Rick","Aug 10, 2011",News,865,"Democrats failed to gain control of the Wisconsin Senate, winning two seats Tuesday but losing four races to Republican incumbents in recall elections that both sides said are a precursor to next year's fight for the White House and Congress. The Democratic leader of Wisconsin's Assembly, Rep. Peter Barca of Kenosha contended that Walker ""signed these redistricting maps into law in a manner intended to hide his actions"" with voter attention diverted by the recall election.",GOP holds on in Wisconsin,Chicago Tribune
1753,"Manker, Rob","Jun 29, 2011",News,204,"Rod Blagojevich was found guilty of trying to sell President Barack Obama's former Senate seat, and now a discount airline hopes to cash in on the former Illinois governor's sweeping convictions Monday in his federal corruption retrial.",Spirit Airlines email invites you to fly the snarky skies,Chicago Tribune
1754,"Savage, David G","Jun 9, 2011",News,1588,"A panel of three federal judges indicated Wednesday it may be prepared to declare at least part of last year's health care law unconstitutional, tossing a barrage of skeptical questions at a top Obama administration lawyer. The appeals court also considered a challenge by the states to the requirement that they pay more in the future for health care for low-income people under Medicaid.\n",Harsh review for health law,Chicago Tribune
1755,Anonymous,"Apr 8, 2011",News,147,President Barack Obama met yet again late Thursday at the White House with House Speaker John Boehner and Senate Majority Leader Harry Reid.,Last-ditch talks try to avert shutdown,Chicago Tribune
1756,"Skiba, Katherine","Oct 7, 2011",News,211,"At the White House Historical Association, William Bushong said championship athletes scoring face time with the president is mostly a modern phenomenon, one that grew heavily under Ronald Reagan.","'85 Bears, history pay a call on Obama",Chicago Tribune
1757,"Memoli, Michael A","Feb 25, 2011",News,627,"Writer Michael Hastings, whose June 2010 profile of Gen. Stanley McChrystal led to the general's removal as the senior military commander in Afghanistan, quotes Lt. Col. Michael Holmes, leader of an information operations unit at Camp Eggers in Kabul, as saying Caldwell's chief of staff asked him how the unit ""could secretly manipulate the U.S. lawmakers without their knowledge.""",Report: Americans target of psy-ops,Chicago Tribune
1758,"Podmolik, Mary Ellen","Jan 7, 2011",Chicago Homes,725,"[...] 5,000 to 6,000 solar energy systems are being installed nationally each month, and that momentum is expected to build as the cost decreases, said Mark Burger, president of the Illinois Solar Energy Association.",Energy tax credit a lot lighter this year,Chicago Tribune
1759,,"Oct 1, 2011",News,1508,"A massive transfer of wealth has occurred, but in the opposite direction. Since 1980 almost all of America's new income has gone to the richest 1 percent, who have tripled their share, mainly through tax cuts and deregulation.",Voice of the people,Chicago Tribune
1760,"Abcarian, Robin; West, Paul","Dec 4, 2011",News,952,"Ending days of intense speculation, the Republican presidential hopeful announced he will suspend his campaign, a legal maneuver that allows him to request federal matching funds. Former Bush White House political director Sara Taylor Fagen, an adviser to former Minnesota Gov. Tim Pawlenty, who dropped out of the race earlier this year, said any expectation of personal privacy is a mistake.",Unbowed Cain bows out of campaign,Chicago Tribune
1761,,"Dec 19, 2011",,197,"Express Lines - Three police officers were injured Sunday morning after a man looking for a way home allegedly stole a taxi in the Gold Coast and then struck a police car as he was fleeing, police said. -",CHICAGO,Chicago Tribune
1762,"Powers, Ashley; Hennessy-Fiske, Molly","Sep 8, 2011",News,685,"When the Bastrop blaze erupted Sunday, residents relied on nine volunteer fire departments, each staffed by about 30 firefighters, some of whom worked 52 hours straight with no air support, said Mike Fisher, the county's emergency management coordinator.",Firefighters not just battling blazes,Chicago Tribune
1763,"Riccardi, Nicholas","Mar 27, 2011",News,893,"[...] they contend that, in symbolism alone, the effort by Utah to offer a warm welcome to illegal immigrants can help reshape the contentious debate over the issue. Lawmakers drew up several versions of the guest worker program, which moved through both houses at the same time as an Arizona-style bill proposed by Republican state Rep. Stephen Sandstrom.",Utah shows empathy on immigration,Chicago Tribune
1764,"Richter, Paul","Mar 12, 2011",News,338,"In his lengthiest comments on the fighting in Libya, Obama said at a White House news conference that the United States would seek new ways to pressure the Libyan leader beyond the economic and political sanctions that world powers already have imposed.",Obama cautious as Gadhafi gains,Chicago Tribune
1765,"Savage, David G","Apr 27, 2011",News,464,Government lawyers defending limits on the marketing of new drugs ran into sharply skeptical questions at the Supreme Court from conservative justices who said the First Amendment protects the free-speech rights of drugmakers to market their products directly to doctors.,Jurists not swallowing drug marketing limits,Chicago Tribune
1766,"PROFILES, B Y","Feb 11, 2011",,845,"In this election, he said, ""We're fighting for the people to have a better quality of life for the future of our city."" [...] I'll look at innovative ways to bring in more money -- like electronic advertising on trains and buses- to rebuild our CTA stations.",GERY CHICO,Chicago Tribune
1767,"Skiba, Katherine","Nov 22, 2011",News,393,"In his latest salvo, freshman Congressman Joe Walsh of McHenry takes aim at the Occupy Wall Street protesters, characterizing them as either ""spoiled, pampered, unfocused, clueless young people"" or a smattering of others who are ""advocating anti-American solutions.""",Walsh calls Occupy protesters 'clueless',Chicago Tribune
1768,"Nicholas, Peter","Jun 15, 2011",News,699,"Courting the Latino vote, President Barack Obama made a quick stop in Puerto Rico to pick up some campaign cash and lavish attention on a territory that hasn't had an official visit from a sitting U.S. president since John Kennedy was in the White House.",Obama woos Latino voters,Chicago Tribune
1769,"Grossman, Ron","Sep 20, 2011",News,1000,"[...] in a section labeled ""fiction,"" were books describing life as it was lived on city blocks not far from the Northwest Side neighborhood where I was a teenager. Short-story writer Albert Halper painted a palpable word picture of the West Side: ""Aunt Daisy would sit on the back porch and wait for a breeze with the rest of us, while a hundred yards to the south the Lake Street elevated roared and crashed along, hurtling its racket through the summer night like long-range artillery.""",Series poorly portrays 'Wife' as we know it,Chicago Tribune
1770,Anonymous,"Mar 9, 2011",News,181,"Diamond won approval from the banking panel twice last year -- both on party-line 16-7 votes -- but Republicans blocked his consideration by the full Senate, which is needed before he can take a seat on the influential seven-member Fed board.",Senator rips nominee for Fed,Chicago Tribune
1771,"Vaughn, Alexa","Oct 26, 2011",News,373,Obama also will offer at least 6 million people with different types of federal student loans a chance to consolidate them into one while reducing their interest rate by half a percentage point in January.,Obama to ease payback terms for student loans,Chicago Tribune
1772,"Puzzanghera, Jim","Jul 8, 2011",Business,666,"[...] scrambling to stabilize the struggling housing market, the Obama administration will allow some unemployed homeowners to miss a year of mortgage payments to stave off foreclosure while trying to find a new job.",1-year break for jobless,Chicago Tribune
1773,Anonymous,"Aug 8, 2011",,306,"Federal officials are being nudged to act by California, which took a three-year look at the science and last month established the nation's first ""public health goal"" to limit hexavalent chromium, an industrial pollutant made infamous by the 2000 movie ""Erin Brockovich.""",Element of 'Brockovich' pollutant in city testing,Chicago Tribune
1774,CNN,"Jan 18, 2011",,463,"The Republican National Committee also released a statement, in which Chairman Reince Priebus said King was a leader who was committed to individual freedom and allowing every citizen the opportunity to achieve their dreams.",25 YEARS LATER,Chicago Tribune
1775,,"Aug 3, 2011",Chicagoland Health &amp; Family,714,Medicaid policy The Tribune's editorial page criticized the federal government's denial of permission for the Illinois Medicaid program to require additional new documentary proof of income and residence as part of the Medicaid eligibility process.,LOCAL VOICES,Chicago Tribune
1776,Anonymous,"Apr 19, 2011",News,352,"Penny Pritzker : A businesswoman and philanthropist, Pritzker supports public schools as board chair of the Chicago Public Education Fund and co-director of the Pritzker Traubert Family Foundation, which invests in education and health for city children.",Meet the new CPS board members,Chicago Tribune
1777,Scott Stantis,"Apr 5, 2011",,,"A Scott Stantis editorial cartoon depicts Pres Obama in the Oval Office with a desk sign reading ""The bucks stop here!"" that points to a jar holding campaign re-election donations.",Editorial cartoon,Chicago Tribune
1778,"Riccardi, Nicholas; Pearce, Matt; Abcarian, Robin","May 24, 2011",News,1094,"The apocalyptic afterimages were depressingly familiar, reminiscent of those from the deadly April tornadoes that arced through the South: rubble as far as the eye could see, cars buried under pieces of houses, trees wrenched from the ground with their massive roots reaching toward the sky, columns of smoke rising from gas fires. Craig Fugate, administrator of the Federal Emergency Management Agency, was headed to Joplin to coordinate federal disaster relief, said White House spokesman Nick Shapiro.","'Please God, don't kill me'",Chicago Tribune
1779,"West, Paul","Jan 8, 2011",News,765,"New House Speaker John Boehner, in a restrained and relatively smooth debut, was careful not to claim a governing mandate from last fall's elections, a sign that he had learned from past Republican mistakes. If Friday's drop in the jobless rate is a sign of a brighter economic future, it would help prevent the president's poll numbers from slumping.",Obama has an edge on GOP,Chicago Tribune
1780,Anonymous,"Jul 3, 2011",Business,239,"The federal government through Medicare will share savings from the improved care with medical care providers who would reap benefits by eliminating unnecessary care and errors and reducing patient admissions to the hospital, where care is most expensive.",Accountable care basics,Chicago Tribune
1781,Anonymous,"Apr 13, 2011",33,248,Chicago's newest billion-dollar startup is a combination of high-tech social networking and old-fashioned volunteer shoe leather that'll open its doors in a historic downtown high-rise in a few weeks selling a single product: the hometown president's re-election.,Campaign nerve center takes shape,Chicago Tribune
1782,"Bolstad, Erika","Jan 19, 2011",News,441,"Inside voices The administration has several Native American appointees, including Kim Teehee, the White House senior policy adviser for Native American affairs, and Larry Echo Hawk, the Interior Department assistant secretary for Indian affairs.","Seeing progress with U.S., tribes wonder what's next",Chicago Tribune
1783,"Donahue, Wendy","Oct 23, 2011",Sunday,422,"Rebounding from the Missoni affair, Target announced it has partnered with fashion designer Jason Wu for a limited-edition collection of women's wear, handbags and scarves, to launch at Target stores and target.com on Feb. 5.",New ground for Valli girls,Chicago Tribune
1784,Anonymous,"Jun 28, 2011",News,269,"Otto Kerner Democrat Term: 1961-68 Convicted in 1973 of bribery, conspiracy, income tax evasion, mail fraud and perjury in connection with money he earned from racetrack stock. 6.",Illinois governors no strangers to legal tangles,Chicago Tribune
1785,"Patel, Yogi; East, Maine; Crook, Sara; Barrington","Mar 3, 2011",,537,"No, it's stealing In a world where you can listen to sick beats and wicked guitar strums for free in less than seven clicks, it's hard to argue against illegal downloading.",Should teens download music illegally?,Chicago Tribune
1786,"Black, Lisa","Sep 7, 2011",News,538,The tea party-backed Republican freshman from McHenry told students that he plans to read the president's speech but will not attend the joint session of Congress.,"Walsh talks to students, and students talk back",Chicago Tribune
1787,Anonymous,"May 9, 2011",News,606,"Two months and a day before 9/11, terrorism expert Larry C. Johnson published ""The declining terrorist threat,"" a New York Times op-ed decrying the fact that ""Americans are bedeviled by fantasies about terrorism,"" when, in reality, ""the decade beginning in 2000 will continue the downward trend"" in lethal terrorism. After its rout from Afghanistan, al-Qaida chose the troubled waters of Iraq as the central front in its war on America -- and suffered a stunning defeat, made particularly humiliating when its fellow Sunni Arabs rose up to join the infidel Americans in subduing it.",Evil does not go away for good,Chicago Tribune
1788,"Kass, John","Mar 23, 2011",News,868,"[...] members of Congress are shrieking, since he attacked without asking their permission. Sen. Mark Kirk, the Illinois Republican and U.S. naval intelligence officer, was speaking at the City Club of Chicago the other day, and I caught up to him there.","While Obama seeks clarity, we're fighting another war",Chicago Tribune
1789,"Herb, Jeremy","Aug 28, 2011",News,900,"Pro-Bachmann conservatives Ken Blackwell, Ed Brookover and Bob Harris are among political activists taking advantage of the new political finance rules, created in the wake of the Supreme Court's 2010 Citizens United decision, that allow the formation of new groups with few limits on their fundraising. Super PACs and 501(c)(4) groups, which can raise money anonymously, burst onto the political scene after the Supreme Court's Citizens United decision, in which the court essentially ruled that corporations and unions could directly spend money to influence elections.",Super PACs quickly gaining steam in 2012 campaigns,Chicago Tribune
1790,"Mascaro, Lisa","Nov 4, 2011",News,657,[...] the GOP has relied largely on bills that would undo federal rules and lower taxes to spur growth and create jobs.,"Republicans block roads measure, offer alternative",Chicago Tribune
1791,Anonymous,"Jul 12, 2011",News,231,"The most contentious area involves taxes, as Democrats insist a deal to trim trillions from upcoming budget deficits cannot rely on spending cuts alone and Republicans say they will not support any deal that leads to a net increase in tax revenues.","Key issues center on taxes, spending",Chicago Tribune
1792,"Mascaro, Lisa","Nov 20, 2011",News,935,"""If the plan is to extend the Bush tax cuts and to repeal the Medicare guarantee for our seniors, well, that's not balanced and that's a place we cannot go,"" House Minority Leader Nancy Pelosi, D-Calif., said last week, raising doubts about prospects for a far-reaching deal.",2012 a big deal to debt panel,Chicago Tribune
1793,,"Oct 4, 2011",,279,"The president said, as he has in the past, that voters ultimately would make a decision based on ""who's got a vision for the future that can actually help ordinary families recapture that American dream.""",Obama: I'm the underdog in '12 race,Chicago Tribune
1794,"Skiba, Katherine","Oct 18, 2011",News,280,"Obama will appear in Chicago on Oct. 25 at a summit with Mayor Rahm Emanuel on the problem of ""food deserts,"" or areas that lack grocery stores and access to nutritious foods, said Hannah August, a spokeswoman for Obama.",Boy gives White House a healthy earful,Chicago Tribune
1795,Anonymous,"Jan 20, 2011",News,245,"[...] just when we'd gotten used to the name, leave it to Hef to make ""iPad"" sound icky again. the number: $14,309.51 Tuition and fees paid by University of Colorado at Boulder student Nic Ramos entirely in $1 bills, in protest of the rising cost of education.",small talk,Chicago Tribune
1796,"Levey, Noam N","Dec 16, 2011",Business,435,"With the $70 billion home-care industry growing sharply -- reflecting the desire of seniors and the disabled to remain at home -- consumer groups, civil rights advocates and labor unions have called on the federal government to intervene to protect the workers.",Obama: Home-care aides deserve more,Chicago Tribune
1797,Anonymous,"Jun 24, 2011",News,474,"The White House acted in concert with the International Energy Agency and other oil-consuming countries, agreeing to provide half of a 60 million barrel planned release.",Commodity trader in chief,Chicago Tribune
1798,"Kass, John","Apr 17, 2011",News,908,"[...] you'll avoid eye contact, the way you avoid it with that homeless guy outside your office building each morning, the guy who keeps repeating that he wants to ""ask you a question."" Mell would bring him around City Hall, introducing him as the next governor, and we'd laugh, thinking Rod was better suited as a TV host, perhaps a pitchman for amazing miracle products, rather than governor.",The amazing Blagojevich just keeps on coming back,Chicago Tribune
1799,"Sanders, Edmund","Aug 18, 2011",News,593,"After months of negotiations between the two regional powers, Israeli Prime Minister Benjamin Netanyahu was unable to persuade his right-wing coalition government to accept the plan.",Israel won't apologize for deaths on flotilla,Chicago Tribune
1800,Anonymous,"Feb 20, 2011",News,374,The 2011 spending bill pushed by majority Republicans in the U.S. House would cut funding for a program that has dramatically reduced lung- and heart-damaging air pollution from thousands of old diesel engines in the last five years.,Budget cuts imperil Metra cleanup,Chicago Tribune
1801,"Cloud, David S; Vaughn, Alexa","Sep 16, 2011",News,958,"[...] Meyer, a powerfully built 21-year-old from Kentucky, decided to defy his superiors. On Thursday, Meyer was at the White House to receive the Medal of Honor, the nation's highest award for valor, from President Barack Obama for saving the lives of 13 U.S. and 23 Afghan combatants and personally killing at least eight Taliban on that Sept. 8, 2009, day.","In 'kill zone,' hero was born",Chicago Tribune
1802,"Mascaro, Lisa","Oct 20, 2011",News,719,"With about a month to go before its deadline, the congressional supercommittee on deficit reduction has received nearly 180,000 submissions from lawmakers, advocacy groups and everyday Americans as it pursues its daunting goal of recommending at least $1.2 trillion in federal deficit reductions.","$1.2T for your thoughts, many tell deficit panel",Chicago Tribune
1803,"Richter, Paul","Oct 30, 2011",News,403,"Peter Manikas, Asia director of the National Democratic Institute, a nonpartisan U.S. organization that promotes democracy overseas, said experts disagree on how to interpret Myanmar's decision to abandon a hydroelectric dam project that China had planned.",U.S. cautiously optimistic as Myanmar frees inmates,Chicago Tribune
1804,"Mascaro, Lisa; Nicholas, Peter","Dec 23, 2011",News,738,"House Republican leaders, bowing to pressure from the White House and their Senate colleagues, agreed Thursday to a stopgap measure to forestall a tax increase on American workers that was scheduled to take effect Jan. 1.",House GOP leaders relent on tax cut plan,Chicago Tribune
1805,"Puzzanghera, Jim","May 27, 2011",News,457,"The Occupational Safety and Health Administration said Thursday it has already: it updated a definition of potable water to be consistent with Environmental Protection Agency standards, removed outdated standards requiring warm-air hand dryers to allow for new technology using room temperature air, and eliminated requirements for employers to send records to the National Institute for Occupational Safety and Health because the records ""don't serve a useful research purpose.""",Obama plans to trim outdated regulations,Chicago Tribune
1806,"Sachdev, Ameet","Sep 9, 2011",Business,754,"After much contentious debate, the U.S. Senate approved on Thursday the ""America Invents Act."" Because the House of Representatives passed identical legislation earlier this year, the bill will go directly to President Barack Obama, who has signaled his support.",Patent overhaul divides legal experts,Chicago Tribune
1807,"Mascaro, Lisa","Dec 9, 2011",News,707,The fact that Flake and many GOP colleagues backed the George W. Bush tax cuts for high-income earners in 2001 and 2003 but oppose the payroll tax cut provides an opening for Democrats to level accusations of hypocrisy.,"Principle tops populism, say GOP foes of tax cut",Chicago Tribune
1808,"Oliphant, James; Savage, David G","Jan 7, 2011",News,805,"The decision by Supreme Court Justice Antonin Scalia to accept an invitation from Rep. Michele Bachmann, R-Minn., the founder of the House's Tea Party Caucus, to speak to incoming House members about the Constitution is drawing fire from some who worry the court is injecting itself into partisan politics.",Does Scalia House address cross line?,Chicago Tribune
1809,Anonymous,"Aug 31, 2011",Business,760,"In 1972, at the Munich Summer Olympics, American swimmer Mark Spitz won his fourth and fifth gold medals, in the 100-meter butterfly and 800-meter freestyle relay; Soviet gymnast Olga Korbut won the gold medal in floor exercises and the balance beam.",ALMANAC,Chicago Tribune
1810,"Schmuhl, Robert","May 19, 2011",News,764,"In ""America in Search of Itself,"" journalist-author Theodore H. White, who made presidents and the making of them his beat for more than two decades, speculated that Eisenhower's victory in 1956 could be ""the last time an American president would be re-elected to serve out a full second term of four years.""",Obama wins!,Chicago Tribune
1811,"Phelps, Timothy M; Fleishman, Jeffrey; King, Laura","Feb 6, 2011",News,647,"The dismantling of the National Democratic Party's power structure is a dramatic indication of the pressure on new Vice President Omar Suleiman to remove the vestiges of Mubarak's power and snip the ambitions of Mubarak's son Gamal, a deeply unpopular figure who was among those resigning their posts.",Ruling party purges leaders,Chicago Tribune
1812,"Popper, Nathaniel","Oct 1, 2011",News,688,"""His record has been one of reform, and that has been an uncomfortable process for some of the major sources of political cash,"" said Sheila Krumholz, executive director of the Center for Responsive Politics. Or as one big-ticket Wall Street fundraiser for Obama put it: ""It's more difficult this time around.""",Wall Street bailing on Obama,Chicago Tribune
1813,"Stevens, Heidi","Feb 17, 2011",News,569,The mayor hopefuls -- and political junkies -- are concerned with a different kind of runoff.,Take their words,Chicago Tribune
1814,Orrin Hatch and Tim Phillips,"Jun 21, 2011",News,339,"All 47 support the amendment that requires the federal government's outlays and receipts to match, a principle of governance so obvious that 49 of our 50 states live by it. Since spending is the source of the federal government's fiscal problems, this amendment limits spending to 18 percent of gross domestic product, the historic percentage of revenue collected by the federal government.",Our fiscal meltdown,Chicago Tribune
1815,"Kass, John","Sep 9, 2011",News,922,"Cellini made his fortune through his political connections, working with Republican governors on questionable inside deals from gambling casinos to real estate, all of it from his power base in Springfield. If you're there you'll see a little guy in his late 70s in a dark suit, unassuming, a thin man wearing a Julius Caesar-style haircut. [...] if you're interested in how Illinois politics works -- not the speeches of the puppets and the gamesmanship of their media lickspittles, but the real politics of hard leverage for big money -- then you'll pay attention.","Democrat, Republican -- Cellini can play them all",Chicago Tribune
1816,"Banerjee, Neela","Feb 3, 2011",News,222,"Late Wednesday, Rep. Fred Upton, R-Mich., chairman of the House Energy and Commerce Committee, and Sen. James Inhofe of Oklahoma, ranking Republican on the Senate Environment and Public Works Committee, issued a draft of a measure that would strip the EPA of its ability to regulate greenhouse gas emissions under the Clean Air Act and to conduct research into climate change.",GOP tries to halt EPA on emissions,Chicago Tribune
1817,Anonymous,"Jan 5, 2011",,342,"Elections board spokesman Jim Allen said commissioners have ""every hope and sense of confidence that the [appellate and Supreme] courts will recognize the urgency of this matter and resolve this case well ahead of early voting.""",RAHM STILL IN,Chicago Tribune
