,author,date,section,word_count,abstract,headline,source
1349,"Kerr, Kathleen; Ochs, Ridgely","Jul 1, 2012",NEWS,790,"Last week's Supreme Court ruling cleared the path for the enactment of President Barack Obama's health care law, but it isn't the final word on health care reform in New York, officials and experts say.",HEALTH CARE: THE NEW WORLD,Newsday
1350,,"Nov 4, 2012",VOTERS GUIDE,489,"Bishop, who pointed to his efforts in helping save jobs at the 106th Air Rescue Wing at Gabreski Airport in Westhampton and at Brookhaven National Laboratory, said, ""The middle class is the key to growth, and increasing college access and affordability is the key to opportunity.""",U.S. HOUSE OF REPRESENTATIVES: 1ST DISTRICT,Newsday
1351,Anonymous,"Mar 31, 2011",OPINION,529,"Not even after other Republicans introduced legislation for a constitutional amendment mandating a balanced budget and a cap on federal tax revenue, a sop to voters and House members who embrace tea party ideas.","Break gridlock in Congress With Democrats ready to cut further, House GOP should pass a budget",Newsday
1352,Anonymous,"Jan 4, 2011",NEWS,356,"WASHINGTON Sheehan offered Special Ops job The top Pentagon job overseeing the secret special operations war on terrorist groups has been offered to former U.S. counterterrorism ambassador Michael Sheehan, according to two senior U.S. officials.",AT HOME,Newsday
1353,"Brune, Tom","Jul 1, 2012",NEWS,589,"""Democrats' continued support for an unpopular law is going to be a campaign issue,"" said Nate Sillin, a spokesman for the National Republican Congressional Committee, which raises money for GOP House candidates.",ELECTION 2012: Health fight not over for GOP,Newsday
1354,"Dawidziak, Michael","Jan 25, 2012",OPINION,615,"[...] while the president's approval ratings continue to be unimpressive (somewhere between 45 percent and 49 percent), the Republican party fares even worse.","Why it's still Obama's race to lose this fall He can say he's an underdog, but there's no perch like the presidency for a run",Newsday
1355,,"Oct 3, 2012",OPINION,305,"DJD516 I trust the president who took the risks to eliminate America's No. 1 enemy, Osama bin Laden, to take care of this.",Notable on NEWSDAY.COM,Newsday
1356,,"Oct 16, 2011",OPINION,676,[...] it's time to overcome our national phobia about reducing the mortgage principal of underwater homeowners.,Throw homeowners a lifeline Programs to stem foreclosures have failed. It's time for drastic solutions to end the nation's housing slump,Newsday
1357,"Yancey, Roy","Jun 14, 2012",NEWS,302,"Schneiderman was at the center of a $25 billion settlement in February among the federal government, state attorneys general and the nation's five largest mortgage lenders, who were accused of foreclosing without proper documentation.",Bill makes robo-signing felony,Newsday
1358,"Yan, Ellen","Aug 23, 2011",BUSINESS,620,"AT A GLANCE Company Graphic Image, Melville Product GiGi New York, handbag line Retail debut September Start-to-finish time Half an hour to make tote bag Employees 125-150 Sales $10-$15 million a year Customers Martha Stewart, Michelle and Barack Obama, Oprah Official secret Tom Glazer test-drives purses for comfort and holding power, but you'd have to be quick to catch him in the man purse act: I have carried them, to and from home.",SEWING UP THE MARKET Leather goods maker hopes new ine will make a name for company,Newsday
1359,"Janison, Dan","Nov 2, 2012",NEWS,526,"Both New York's Democratic U.S. senators, Charles Schumer and Kirsten Gillibrand, sat for a news conference Wednesday alongside Gov. Andrew M. Cuomo, also a Democrat, and his aides, as well as federal officials, Westchester County Executive Rob Astorino, who's a Republican, and Suffolk Deputy County Executive Regina Calcaterra.",SANDY: Partisanship is creeping back,Newsday
1360,"Yancey, Roy; Brune, Tom; Brand, Rick","Oct 17, 2011",NEWS,542,"Shoo-in still paying for consulting Although he's now running unopposed, Brookhaven's Democratic Highway Superintendent John Rouse's campaign has disclosed payments of $35,000 to Strategic Planning Systems, the consulting firm of Michael Dawidziak and former Suffolk Republican chairman John Powell.",SPIN CYCLE: GUIDE TO POLITICS AND POLITICIANS,Newsday
1361,"Polsky, Carol","Mar 28, 2011",NEWS,778,"President Barack Obama, who had a white mother and a black father, has identified himself as black on his census forms.",LI's 'other' Americans Growing number say they belong to more than one ethnicity,Newsday
1362,,"Feb 16, 2012",NEWS,331,,NATION: IN BRIEF,Newsday
1363,"Keeler, Bob","Aug 16, 2011",OPINION,591,"Last year, to get Republican votes for Senate ratification of a new Strategic Arms Reduction Treaty with Russia, President Barack Obama committed $85 billion over 10 years to modernizing the nation's nuclear weapons complex.","Catholic Church gets it right on nuclear arms Vatican has blundered on abuse crisis, but speaks with authority on world peace",Newsday
1364,,"Oct 6, 2012",NEWS,323,,NATION: IN BRIEF,Newsday
1365,Anonymous,"Sep 9, 2011",OPINION,398,"[...] it would behoove serious candidates to explain which of the possible fixes - later retirements, higher payroll taxes, removing the cap on salary subject to Social Security taxes - or other ideas they support.",GOP race sees core issues,Newsday
1366,"Phillips, Ted; Brand, Rick","May 26, 2012",NEWS,309,George Demos announced Friday he had dropped out of a primary contest against Randy Altschuler for the Republican nomination to run in Suffolk County's 1st Congressional District.,Demos quits congressional race,Newsday
1367,"AL-NAHDY, SAEED; Murphy, Brian","Sep 22, 2011",NEWS,485,"MUSCAT, Oman - After more than two years in Iranian custody, two Americans convicted as spies took their first steps toward home yesterday as they bounded down from a private jet and into the arms of family for a joyful reunion in the Gulf state of Oman.",2 U.S. hikers on way home,Newsday
1368,"Bucalo, Frank; Borsuk, Michael L; McCarthy, Walter; O'Hara, Kathy; Kaplan, Marilyn; Kalhorn, Dolly","Sep 28, 2012",OPINION,943,,LETTERS,Newsday
1369,Anonymous,"Mar 27, 2011",OPINION,654,The good news is that our difficulties have been brought to the fore by one of the most hopeful global developments since the fall of the Iron Curtain: the spread of spontaneous democratic uprisings from Tunisia right across the region to Syria. Yet the hostility between Israel and the Palestinians is a constant regional irritant - and an invitation to tyrants seeking to divert attention from their own shortcomings.,EDITORIAL: New view of the Mideast U.S. should let the Arab spring inspire a new all-weather policy for this stormy region,Newsday
1370,"Goldmark, Peter","Apr 24, 2011",OPINION,659,"Why was the warning of a ""negative outlook"" on U.S. securities warranted? Because U.S. debt is increasing, and there are only the barest beginnings of a serious discussion on how to bring it under control.","Scary outlook for America's debt A bond rating agency made the right call, warning of what can happen if we don't reduce what we owe",Newsday
1371,Anonymous,"Jun 3, 2011",OPINION,334,Edited comments from readers of Newsday's online opinion pages On a bill in the State Legislature that would require greater disclosure by those who spend money to influence school budget votes:,Notable on newsday.com,Newsday
1372,"Nanes, Stefanie E","Mar 13, 2011",OPINION,1172,[...] unwavering support for Israel as Israel expands its settlements in the West Bank also causes many Arabs who are sympathetic to the Palestinian cause to be wary of U.S. statements about human rights in their region.,Women's day U.S. exhortations to the Mideast to empower women play right into the hands of equal rights opponents there,Newsday
1373,,"Jan 20, 2012",NEWS,126,,Iowa redux; Perry out,Newsday
1374,WILL VAN SANT,"Oct 31, 2011",NEWS,379,"A delegation of South Korean officials visited a foreign trade zone near Long Island MacArthur Airport yesterday, met with local leaders and talked business.",South Korean officials visit local trade zone,Newsday
1375,Anonymous,"Feb 25, 2011",OPINION,282,"The thought that one of our erstwhile legislators could be influenced simply by psychological techniques, without offering money, votes (power), or sex, just goes to show the naivete of our military. - bikerrich This story recalls an incident during the Vietnam War when George Romney complained that when he went to visit Vietnam for a personal tour and inspection of how things were going, that he had been brainwashed [by the U.S. Army].",NOTABLE ON newsday.com,Newsday
1376,"Kellman, Laurie","Oct 31, 2011",NEWS,524,"The Texas governor, driving for front-runner status as the most viable conservative in the wide-open field, offered up samples of the scathing rhetoric he uses against the president, from the economy to war policy and personal credibility.",Perry insists he can beat Obama in debate,Newsday
1377,,"Aug 31, 2012",NEWS,237,"Vote at newsday.com/linow LI MOST Most viewed LI stories 1 Cops: Teacher arrested on child porn charges 2 Drugged driver in fatal crash sentenced 3 Cops: Freeport man arrested after firing shots 4 Cops: Stockbroker stole from two clients 5 Cops investigate Mastic Beach shooting LI VIDEO Most recent local videos on newsday.com/livideos 1 Parrotheads gather at Jimmy Buffett concert 2 Math teacher arraigned on child porn charges 3 Expectations for Mitt Romney's RNC speech 4 ""Honey Deuce"" cocktails a hit at U.S. Open 5 Greenlawn fireman's fair",OUR TOWNS: YOU SAID IT,Newsday
1378,"Brodsky, Robert; MacGowan, Carl; Yancey, Roy; Brand, Rick","Apr 23, 2012",NEWS,586,"The Suffolk County executive stood on the set of the Tony Award-winning puppet parody ""Avenue Q"" Thursday to address about 80 government and business leaders at the Smithtown Center for the Performing Arts.",SPIN CYCLE: GUIDE TO POLITICS AND POLITICIANS,Newsday
1379,Anonymous,"Sep 14, 2011",OPINION,543,A grand scheme for a larger long-term reduction should include lower income tax rates; an end to deductions and loopholes that fail every reasonable test of fairness and good sense; and sensible adjustments to entitlement programs so that future generations can enjoy Social Security and health care without driving the nation into bankruptcy.,"A good deal, if not a new deal Obama is right to try new ideas, and nation needs GOP to work with him EDITORIALS",Newsday
1380,"Brune, Tom","Sep 23, 2012",NEWS,1188,"The battle in New York is heating up, with Republicans attacking on unemployment and the economy, and Democrats criticizing the Paul Ryan Medicare voucher plan and tax cuts for millionaires. Julian Schreibman (D) Gibson, a retired Army colonel, faces a challenge from Schreibman, a former CIA attorney, prosecutor and Ulster County Democratic Party chairman.",ELECTION 2012: 8 NY contests are key in nationwide battle THE RACE FOR THE HOUSE,Newsday
1381,"Hildebrand, John","Apr 2, 2012",NEWS,1378,[...] setting such standards was mostly a responsibility of individual states.,NEW WAYS TO TEACH Focused national standards are changing LI classrooms,Newsday
1382,"Brune, Tom; DeStefano, Anthony M","Jan 12, 2011",NEWS,481,"The Seaford Republican said he'll introduce a bill that won't try to ban guns at rallies, meetings and town halls, but will require the gun-toting public to keep their distance from public officials - 1,000 feet away, to be exact.","King's bill would keep guns 1,000 ft. from officials",Newsday
1383,Anonymous,"Aug 5, 2011",OPINION,267,"Edited comments from readers of Newsday's online opinion pages On a group of atheists suing to keep a steel beam cross out of the National September 11 Memorial and Museum: I'm an atheist and I agree with Newsday that the crossed girders should remain, to remind Christians how the all-powerful and loving God did absolutely nothing to save the lives of those who were murdered by their co-religionist. - sjalbano Maybe you're confusing religion with God? - dunbrad On immigrants' attraction to this country and the American dream:",Notable on newsday.com,Newsday
1384,,"Nov 2, 2012",EXPLORE LI,103,,today's picks,Newsday
1385,"Thomas, Leema; Whitehouse, Beth; Kellogg, Valerie","Sep 26, 2012",EXPLORE LI,592,"When she is not filming her hit reality TV show, she is sashaying across stage at child pageants and often winning.",parent talk: Hot posts from our daily blog,Newsday
1386,"Whittle, Patrick; Ngo, Emily; Endo, Emi; Keegan, Desiree; Freedman, Mitchell; CHANG, SOHPIA; Altherr, Stacey; Cusanelli, Mike","Dec 20, 2011",NEWS,1959,"PATRICK WHITTLE OYSTER BAY TOWN Grant to fund septic system education A $45,000 grant awarded by the governor's office to the Town of Oyster Bay and several committees dedicated to protecting North Shore waters will go toward surveying residents with septic systems and educating them on their proper maintenance in order to curb pollution.",OUR TOWNS: LI Now,Newsday
1387,,"Oct 1, 2011",NEWS,83,,Changing of the guard (STAND ALONE PHOTO),Newsday
1388,,"Feb 28, 2012",OPINION,535,"Similar protests have erupted around the country in the week since U.S. military personnel accidentally incinerated copies of the Islamic holy book, in a pit of burning trash.","Afghanistan: Get out sooner Quran burning, killings of U.S. soldiers underscore hostilities between 'allies' EDITORIALS",Newsday
1389,"Herbert, Keith; Phillips, Ted","Mar 4, 2012",NEWS,481,"Speaking on Long Island yesterday, Cardinal Timothy Dolan blasted the federal government's ""intrusion into the church"" on contraception coverage, saying President Barack Obama's compromise on the issue doesn't go far enough.",Dolan blasts policy,Newsday
1390,"Korn, Evan","Aug 16, 2011",SPORTS,364,,SPORTS: IN BRIEF,Newsday
1391,"Amorim, Kevin","Aug 26, 2012",FANFARE,652,"The alt-rock band from L.A. recently sent a cease and desist letter to presidential candidate Mitt Romney to stop using the group's 2009 song ""Panic Switch"" at campaign functions.",THE BUZZ,Newsday
1392,Anonymous,"Mar 4, 2011",NEWS,528,"COLORADO Boy, 12, held in shooting A 12-year-old boy accused of killing his parents and wounding two younger siblings is a ""good kid"" who is active in his church, often volunteering to hand out bulletins, work audio and video equipment and help other children learn Bible verses, friends and relatives said.",AT HOME,Newsday
1393,"Hadrick, Celeste; Janison, Dan; brand, Rick","Feb 20, 2012",NEWS,576,"Rick Brand THE CUOMO WATCH Thursday's announcement of a deal on the broad terms of teacher evaluations brought Gov. Andrew M. Cuomo alongside Education Commissioner John King, New York State United Teachers president Richard Iannuzzi and United Federation of Teachers president Michael Mulgrew. Dan Janison On the blog Ex-Nassau Democratic chairman Steve Sabbeth, who served time in federal prison with the late Suffolk GOP chairman John Powell, said Powell harbored ambitions of running for Congress once released.",SPIN CYCLE: GUIDE TO POLITICS AND POLITICIANS,Newsday
1394,"Barker, Barbara","Aug 5, 2012",SPORTS,1015,"[...]after a manic first week of media coverage and news highlights that included numerous photos of Tebow's wet pectoral muscles as he ran shirtless through the rain, President Barack Obama jumped into Tebowmania, telling an Ohio radio station that he ""didn't like the idea"" of a quarterback controversy at the start of the season.","Prince OF THE City Tebow sparks local economy, reigns supreme in Cortland",Newsday
1395,"Mastromonica, Jane; Farkas, Brian; Savit, Bret; Anderson, Frank; Kohout, Edward J; Ackermann, Jenn; Connolly, Jerry; Bhalla, Varinder K","Aug 17, 2011",OPINION,960,,LETTERS,Newsday
1396,"Kelly, Alexander J; Schneck, Brian; Harper, Earl; Langone, Caitlin; Glans, Matthew; Reynolds, Vince; Shulman, Elle","Oct 9, 2011",OPINION,1187,,LETTERS,Newsday
1397,,"Jul 31, 2012",OPINION,860,,LETTERS: Gun control: Yea and nay,Newsday
1398,Anonymous,"Mar 8, 2011",NEWS,347,"Military weak on diversity The U.S. military is too white and too male at the top and needs to change recruiting and promotion policies and lift its ban on women in combat, an independent report for Congress said yesterday.",AT HOME,Newsday
1399,"Somin, Ilya","Aug 17, 2011",OPINION,719,"Since another federal appellate court, the Sixth Circuit, recently upheld the law, it's extremely likely that the Supreme Court will decide to hear the case within the next year.",The mandate doesn't pass muster Health care reform's requirement that all buy insurance is unconstitutional,Newsday
1400,"Herman, John; Munisteri, Marion","Oct 30, 2012",OPINION,176,,LETTERS,Newsday
1401,,"Jun 17, 2012",OPINION,818,"[...]the hope that independent counsels, better known as ""special prosecutors,"" insulated from political interference under post-Watergate reforms, could efficiently ferret out wrongdoing has been hopelessly tarnished since the investigation of President Bill Clinton by Kenneth Starr. [...]the post-Watergate reform legacy has unraveled to a great extent since the 2001 terrorist attacks on the World Trade Center and Pentagon.","Hard lessons unlearned Watergate changed laws and attitudes, but 40 years and myriad events later, many reforms are failures",Newsday
1402,"Rubin, Trudy","Sep 14, 2012",OPINION,703,Because radical Salafi groups deliberately advertise such films to manipulate crowds who would never otherwise know they existed. Because poor Muslims in third-world countries are vulnerable to anti-Western diatribes and have no grasp of constitutional principles such as freedom of speech:,How should U.S. respond to attacks? Violence in the Arab world will inevitably continue to confront American leaders,Newsday
1403,"Bose, Meena","Jan 9, 2011",OPINION,969,"No Republicans voted for health care reform, and while Obama did receive bipartisan political support for increasing U.S. troops in Afghanistan and drawing down forces in Iraq, many political analysts pointed out that his actions closely mirrored his predecessor's plans. [...] 2011 is not 1995. [...] Obama should listen more.","Adaptation Halfway through his term, Congress has changed. Here's how Obama should, too",Newsday
1404,"NAVARRETTE, RUBEN","Nov 27, 2011",OPINION,685,"According to Univision, the Spanish-language network, Obama told the journalists: I don't think it requires us to go negative in the sense of us running a bunch of ads that are false, or character assassinations.",Obama takes Latino votes for granted President's deportation policies - and his cynical attitude toward Hispanic voters - are heartless,Newsday
1405,"Martinez, Marie Elena","Sep 25, 2011",GO,1394,"Chicago's place on the world stage was set at the Republican National Convention in 1860 when Abraham Lincoln was nominated for the presidency. [...] it's played a minor role in events such as The Great Fire and The World's Fair, nurtured gangster Al Capone's legacy and ushered in a new era of jazz.","the lay of the land CHICAGO Where to eat, shop, play and soak up culture",Newsday
1406,"Brodsky, Robert","Dec 1, 2011",NEWS,492,Generic Democrat candidate 38% Other findings 40% live paycheck to paycheck always or most of the time 51% fear they will not have enough money to live on when they retire 59% prefer raising personal income taxes on the wealthiest Americans 57% favor reducing personal income taxes on all Americans 71% want to cut federal spending in general 41% would cut defense spending 13% prefer cutting Medicare or Social Security benefits Credit: ROBERT BRODSKY robert.brodsky@newsday.com,Romney favored in burbs,Newsday
1407,"Brune, Tom","Jun 15, 2011",NEWS,346,"With that one-word reply, Boehner joined President Barack Obama and other top GOP and Democratic leaders in urging or suggesting that Weiner step down after disclosures of his salacious online messages and photos.",Demands grow for Weiner to quit,Newsday
1408,"Ruud, Candice; Whittle, Patrick; Crichton, Sarah; Greco, Lauren; Ramos, Victor Manuel; Morris, Deborah S; Geismar, Erin; Knock, Alexi","Feb 1, 2012",NEWS,2079,"Gregory Byrne, 53, who last year retired from Suffolk County's police department after 25 years in law enforcement, replaces Larry O'Leary as head of public safety. Because Byrne already receives a pension, town Supervisor Tom Croci said after the meeting, Islip will apply to the state for a waiver to pay Byrne $90,000 - without a waiver, the maximum pay for someone already receiving a public pension is $30,000.",OUR TOWNS: LI NOW,Newsday
1409,,"Mar 28, 2012",NEWS,302,,WORLD: IN BRIEF,Newsday
1410,,"Oct 16, 2012",NEWS,257,"Tonight's presidential debate may have the look of a town hall, with voters surrounding the candidates and posing the questions, but the degree to which it is a casual conversation between candidates and voters or a tough grilling on the issues is largely up to one woman:",Moderator's role at issue,Newsday
1411,"MacGowan, Carl","Apr 14, 2012",NEWS,339,"Calling the Sound ""one of New York's great treasures,"" Gillibrand (D-N.Y.) said federal funding is ""absolutely critical"" for environmental protection, which in turn fuels economic development and enhances property values.",LI Sound funds sought,Newsday
1412,Anonymous,"Apr 29, 2011",OPINION,320,Edited comments from readers of Newsday's online opinion pages On the birthplace of President Barack Obama:,Notable on newsday.com,Newsday
1413,"Brune, Tom","Jul 4, 2011",NEWS,684,"Under the Ryan plan, Medicare beneficiaries would on average get an $8,000 voucher to buy private health insurance expected to cost $20,500 a year.","The SPLIT over Medicare Differences between Obama and the GOP plans, and what it means to you",Newsday
1414,Anonymous,"Sep 22, 2011",OPINION,236,"To America's critics, his opposition to Palestinian admission looks hypocritical, given his ringing support for Arab democracy protesters - and his own speech, just a year ago, at the very same podium, backing an independent Palestine.",No time to lose on new Mideast talks,Newsday
1415,"Brune, Tom","Aug 29, 2012",NEWS,584,"Last year, Ryan, the House Budget Committee chairman, joined with Sen. Ron Wyden (D-Ore.) and modified his approach to allow seniors to stay on Medicare or opt out for private insurance.",GOP: Medicare 'tricky',Newsday
1416,"MacGowan, Carl","Mar 20, 2011",NEWS,357,"[...] the former New York City mayor was not testing the waters when he sharply criticized President Barack Obama's handling of the Libya crisis during a speech in Manchester, N.H., on Friday night, senior adviser Jake Menges said.","Rudy mulling 2012 run, adviser says",Newsday
1417,IVAN PEREIRA amNewYork,"Oct 18, 2012",NEWS,326,"Mayor Michael Bloomberg is putting his money where his mouth is when it comes to gun control, same-sex marriage and education reform.",MAYOR TO SPEND MILLIONS ON ELECTION 2012,Newsday
1418,"Akst, Daniel","Jul 11, 2011",OPINION,628,Every time congressional Republicans adopt an inflexible position - such as their current no-tax-hikes stance in negotiations over raising the federal debt ceiling - the president rewards them with a treat.,Obama only encourages GOP stonewalling Why doesn't he see that caving in each time simply emboldens the rival party?,Newsday
1419,Anonymous,"Mar 16, 2011",NEWS,267,"Phillips, in order to save his crew, surrendered himself to the pirates and the subsequent standoff - which commanded worldwide attention - tested the strength of Phillips and his crew as well as the resolve of the Navy commanders and President Barack Obama to bring the captain home alive.",THE BUZZ,Newsday
1420,Anonymous,"Apr 4, 2011",NEWS,234,"The insurgents, according to Afghan and Western officials, have been able to exploit the tumult, using riots as cover for attacks against Western and government targets and reaping propaganda benefits by allying themselves with popular fury over the desecration of the Muslim holy book. [...] the violence has fueled tensions among NATO allies, Western diplomats say, sparked as it was by an American figure, albeit a fringe one.",Taliban benefits from protests over Quran burning,Newsday
1421,Anonymous,"Jul 22, 2011",OPINION,537,[...] it also calls for raising $1.2 trillion in revenue by curbing tax deductions while lowering marginal tax rates.,Pledge tying nation in knots Signers of a vow on taxes abdicate their duty to govern responsibly,Newsday
1422,"Gay, Verne","Jan 5, 2011",EXPLORE LI,381,"BOTTOM LINE Good to a point, this hour badly needed to be stretched to two hours to further explore the technology, applications, business implications, future developments and, most of all, the basic reason for that very real Facebook obsession.",ON TV: A bit late for a Facebook primer,Newsday
1423,"Miller, Mark","Apr 16, 2011",ACT II,707,The Community Living Assistance Services and Support plan (CLASS for short) was a little-noticed provision of the broader health care reform law passed last year.,Don't bet on public long-term care,Newsday
1424,"Dawidziak, Michael","Oct 3, 2012",OPINION,596,"The 1999 Gramm-Leach-Bliley Act removed investment safeguard regulations enacted during the Great Depression and many believe directly helped cause the current financial crisis. The North American Free Trade Agreement is blamed for a loss of American jobs, particularly in the manufacturing sector.",More power to the 'referee',Newsday
1425,"IMONDI, MIKE","Aug 27, 2011",OPINION,619,"[...] I worked with my colleagues on the new common core standards, part of President Barack Obama's Race to the Top program. [...] we are completing the summer assignments ourselves (mine include reading ""The Road"" by Cormac McCarthy and ""Nickel and Dimed"" by Barbara Ehrenreich).",EXPRESSWAY: A teacher's 'lazy' summer,Newsday
1426,"Brown, Joye","Jul 22, 2012",NEWS,526,"In the five years before the ban, so-called assault weapons made up 4.82 percent of the crime gun traces conducted by the federal Bureau of Alcohol, Tobacco, Firearms and Explosives.",It's time for honest talk on gun violence,Newsday
1427,,"Jun 13, 2012",OPINION,557,"[...]of the housing bubble bursting and the subsequent Great Recession, Americans got quite a bit poorer and earned less money.",Economic woes in painful detail Lower incomes and net worth cry out for solutions in presidential campaign,Newsday
1428,Anonymous,"Jan 27, 2011",EXPLORE LI,168,"DAYTIME Early Show (7 a.m., CBS/2) - Betty White Today (7 a.m., NBC/4) - Steve Harvey Good Morning America (7 a.m., ABC/7) - John Henson Regis & Kelly (9 a.m., WABC/7) - Kelsey Grammer Rachael Ray (10 a.m., WABC/7) - Suzanne Somers Wendy Williams (10 a.m., WNYW/5, 5 p.m., WWOR/9, midnight, BET) - Mark Feuerstein Martha (10 a.m., Hallmark) - Elisabeth Hasselbeck The View (11 a.m., ABC/7) - Dr. Mehmet Oz The Talk (2 p.m., CBS/2) - Angie Harmon Oprah (4 p.m., WABC/7, 7 p.m., WLNY/10/55) - Michelle Obama Ellen DeGeneres (4 p.m., WNBC/4; 8p.m., WLNY/10/55) - Melissa Leo NIGHT Daily Show (11 p.m., Comedy Central) - T. Boone Pickens Conan (11 p.m., TBS) - Jon Cryer Colbert (11:30 p.m., Comedy Central) - Brian Greene Leno (11:35 p.m., NBC/4) - Billy Currington Letterman (11:35 p.m., CBS/2) - Robert De Niro (repeat) Lopez (midnight, TBS) - Jennifer Love Hewitt Kimmel (12:05 a.m., ABC/7) - Ryan Seacrest Ferguson (12:35 a.m., CBS/2) - Matt LeBlanc",TV talk,Newsday
1429,ELLIS HENICAN,"Sep 30, 2012",NEWS,454,"Did Hempstead Town Clerk Mark Bonilla, target of a sexual harassment complaint by a female employee, really expect $10,000 would make his chief accuser ""go away,"" as the Nassau DA alleges?",Flattery game before debate,Newsday
1430,"Gray, Kathleen; Snavely, Brent","Sep 6, 2011",NEWS,404,"DETROIT - In perhaps some of his strongest words of support for organized labor, President Barack Obama told a crowd of thousands yesterday that ""As long as I'm in the White House, I'm going to stand up for collective bargaining.""",Obama's union hard line Says curbing collective bargaining is threat to nation; previews jobs speech,Newsday
1431,,"Oct 7, 2011",OPINION,238,"[...] Monday's disclosure that in 2006, under President George W. Bush, the ATF may have used a similar ""letting guns walk"" tactic makes clear that Congress needs to get beyond the partisan warfare.","Gun probe must be fast, if not furious",Newsday
1432,"Brune, Tom","Jul 27, 2011",NEWS,400,"[...] Homeland Security and New York Police Department officials told a House hearing that progress is being made in detecting possible ""dirty bombs"" and other radiological weapons of mass destruction.",King: Focus on Islamic extremists Calls Norwegian bomber 'one deranged person' But civil liberties groups criticize his position,Newsday
1433,"Schwartz, Todd; Cohen, Norm","Feb 20, 2011",SPORTS,464,"15 Jimmy Carter competed in cross country while at the U.S. Naval Academy. 16 Teddy Roosevelt participated in rowing and boxing while at Harvard and even boxed while in the White House. 17 Dwight Eisenhower was known for playing hundreds of rounds of golf while in the White House, but he also played football at West Point and was a member of the team that lost, 27-6, to the Carlisle Indian School - whose star was Jim Thorpe. 18 Missouri's football mascot, Truman the Tiger, is named for Harry S. Truman, who also presided over baseball heroes. 19 Andrew Johnson brought the first organized baseball team to the White House on Aug. 30, 1865.",In honor of Presidents' Week... 20 fun sports facts ABOUT OUR presidents,Newsday
1434,Anonymous,"Aug 29, 2011",OPINION,249,"There are justifications for the 2020 demurral beyond those two recent losses, including a running dispute with the International Olympic Committee over television revenue.",U. S. should still go for the gold,Newsday
1435,"Cyr, Arthur I","Apr 17, 2012",OPINION,591,"On Feb. 28, North Korea's official news agency and the U.S. State Department jointly announced that the Pyongyang regime would cease uranium enrichment and nuclear weapons tests, and permit inspection of nuclear facilities.",North Korea fans the nuclear flames But embarrassment over a failed rocket could provide an opening for the future,Newsday
1436,Anonymous,"Aug 19, 2011",OPINION,254,"President Barack Obama upped the ante with new sanctions - freezing Syrian government assets, banning petroleum imports, barring investment there by U.S. citizens and denying it access to the U.S. financial system.",Syria's Assad has blood on his hands,Newsday
1437,,"Sep 19, 2012",OPINION,328,Edited comments from readers of Newsday's online opinion section On Mitt Romney's comments on college students' debt:,Notable on NEWSDAY.COM,Newsday
1438,"Brune, Tom","Nov 7, 2011",NEWS,404,"[...] as the Democrats' sole candidate, Obama is raising money for a joint fundraising committee, the Obama Victory Fund 2012, with the Democratic National Committee, which supports his re-election bid.",Romney is top GOP fundraiser,Newsday
1439,Anonymous,"Mar 9, 2011",NEWS,140,,"Defending, celebrating women (stand alone photo)",Newsday
1440,"Martin, Dan; Kessler, Rony; Weiner, Mark; Hitzler, Irvin F","Apr 21, 2011",OPINION,937,,LETTERS,Newsday
1441,"Polsky, Carol","Sep 30, 2012",NEWS,1672,"Strains on the middle class long predate the recession: income inequality has risen sharply since the late 1970s, with most gains concentrated in the top 1 percent of households, said professor Jacob Hacker, director of the Institution for Social and Policy Studies at Yale. In Elmont, Gina Burnett, 51, a married mother of twin girls who are college seniors, is networking to replace the job she lost in June when her company's IT project management department was cut.\n","STUCK IN THE MIDDLE In challenging times, LI's middle class is working harder to make ends meet",Newsday
1442,"IANNAZZONE, AL","Feb 16, 2012",NEWS,84,,"A fan in White House, too",Newsday
1443,"Brune, Tom","May 2, 2011",NEWS,972,"Mayor Michael Bloomberg said, The killing of Osama bin Laden does not lessen the suffering that New Yorkers and Americans experienced at his hands, but it is a critically important victory for our nation - and a tribute to the millions of men and women in our armed forces and elsewhere who have fought so hard for our nation.","BIN LADEN: U.S. KILLS BIN LADEN 9 YEARS, 7 MONTHS, 21 DAYS SINCE 9/11 Obama says U.S.-led team found terror leader in mansion in Pakistan",Newsday
1444,Anonymous,"Apr 20, 2011",OPINION,524,"The fears of partisanship may have been set by recent lower court rulings on the health care mandate, which have split along party lines:",Keep Court above reproach Justices should be transparent about recusals as health care cases near,Newsday
1445,,"Apr 1, 2012",NEWS,341,"First lady Michelle Obama presented ""the big help"" award for charity work to Taylor Swift.",Slime flies for Kids' Choice,Newsday
1446,,"Sep 21, 2012",NEWS,192,"Edited comments from readers On census data showing the poverty rate rose and median household income dropped slightly in Nassau and Suffolk counties from 2010 to 2011: }Stop the high taxes and social spending and allow the free market to produce jobs to get these people in the workforce!"" - 5 }Even $100,000 a year you break even in New York state.",Notable on newsday.com,Newsday
1447,"Janison, Dan","Sep 14, 2011",NEWS,523,"Last time, Democrats proclaimed the Hochul win upstate a repudiation of the House GOP's position on Medicare.","Between bookends, some lessons learned",Newsday
1448,"Goldfarb, Zachary A; BRANIGIN, WILLIAM","Aug 9, 2011",NEWS,386,"The stock market declines followed emergency action in the United States and Europe to help contain a debt crisis engulfing Italy and Spain, and the unprecedented downgrade of the U.S. credit rating by Standard & Poor's.",Obama: We'll always be 'a triple-A country',Newsday
